order_id,order_date,customer_id,product_id,campaign_id,channel,region,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,status,is_return
O00941,2026-04-02,C0040,P003,CAM005,Website,Mumbai,1,16000,15,16000,2400.0,13600.0,Completed,False
O00942,2026-03-23,C0033,P013,CAM003,Website,Bengaluru,1,11704,10,11704,1170.4,10533.6,Completed,False
O00943,2026-06-02,C0024,P008,CAM002,Marketplace,Delhi,4,13261,10,53044,5304.4,47739.6,Completed,False
O00944,2026-03-13,C0075,P015,CAM001,Mobile App,Delhi,4,2044,10,8176,817.6,7358.4,Completed,False
O00945,2026-03-01,C0072,P019,CAM006,Marketplace,Delhi,3,11524,20,34572,6914.4,27657.6,Completed,False
O00946,2026-01-15,C0081,P011,CAM007,Marketplace,Delhi,4,6427,20,25708,5141.6,20566.4,Completed,False
O00947,2026-06-01,C0017,P003,CAM006,Mobile App,Bengaluru,1,9072,0,9072,0.0,9072.0,Completed,False
O00948,2026-05-17,C0050,P010,CAM004,Social,Delhi,1,9015,0,9015,0.0,9015.0,Completed,False
O00949,2026-01-08,C0023,P003,CAM008,Social,Delhi,2,2266,5,4532,226.6,4305.4,Completed,False
O00950,2026-03-20,C0090,P009,CAM007,Website,Mumbai,1,1100,20,1100,220.0,880.0,Completed,False
O00951,2026-03-28,C0027,P002,CAM010,Social,Chennai,4,7276,10,29104,2910.4,-26193.6,Returned,True
O00952,2026-03-26,C0015,P013,CAM004,Website,Hyderabad,1,9686,20,9686,1937.2,7748.8,Completed,False
O00953,2026-06-16,C0057,P007,CAM003,Website,Chennai,3,13533,15,40599,6089.85,34509.15,Completed,False
O00954,2026-01-28,C0088,P005,CAM005,Marketplace,Delhi,4,6427,10,25708,2570.8,23137.2,Completed,False
O00955,2026-02-25,C0092,P001,CAM006,Website,Chennai,3,9686,5,29058,1452.9,27605.1,Completed,False
O00956,2026-02-02,C0010,P018,CAM005,Mobile App,Delhi,1,13261,5,13261,663.05,12597.95,Completed,False
O00957,2026-02-14,C0033,P017,CAM009,Website,Delhi,2,12877,0,25754,0.0,25754.0,Completed,False
O00958,2026-06-14,C0016,P017,CAM001,Mobile App,Delhi,3,7276,10,21828,2182.8,19645.2,Completed,False
O00959,2026-06-20,C0031,P002,CAM006,Social,Delhi,4,6427,5,25708,1285.4,24422.6,Completed,False
O00960,2026-01-09,C0054,P007,CAM005,Social,Hyderabad,2,11524,5,23048,1152.4,21895.6,Completed,False
O00961,2026-04-25,C0029,P020,CAM003,Website,Mumbai,2,9686,0,19372,0.0,19372.0,Completed,False
O00962,2026-02-12,C0007,P012,CAM007,Marketplace,Hyderabad,4,2044,15,8176,1226.4,6949.6,Completed,False
O00963,2026-02-04,C0052,P003,CAM009,Mobile App,Delhi,4,11404,20,45616,9123.2,36492.8,Completed,False
O00964,2026-02-22,C0006,P003,CAM006,Mobile App,Chennai,2,9686,10,19372,1937.2,-17434.8,Returned,True
O00965,2026-02-05,C0023,P006,CAM001,Marketplace,Mumbai,1,11524,10,11524,1152.4,10371.6,Completed,False
O00966,2026-03-30,C0001,P020,CAM001,Social,Chennai,3,9072,20,27216,5443.2,21772.8,Completed,False
O00967,2026-06-30,C0009,P004,CAM005,Mobile App,Delhi,4,2044,10,8176,817.6,7358.4,Completed,False
O00968,2026-04-17,C0044,P019,CAM007,Website,Mumbai,4,17174,15,68696,10304.4,58391.6,Completed,False
O00969,2026-05-11,C0086,P014,CAM004,Social,Mumbai,2,11404,10,22808,2280.8,20527.2,Completed,False
O00970,2026-03-31,C0078,P019,CAM004,Social,Hyderabad,1,7276,10,7276,727.6,6548.4,Completed,False
O00971,2026-01-03,C0010,P017,CAM009,Mobile App,Chennai,3,13261,10,39783,3978.3,35804.7,Completed,False
O00972,2026-01-16,C0004,P007,CAM001,Marketplace,Delhi,4,6427,15,25708,3856.2,21851.8,Completed,False
O00973,2026-02-18,C0034,P017,CAM001,Social,Bengaluru,4,11404,15,45616,6842.4,38773.6,Completed,False
O00974,2026-02-14,C0066,P004,CAM002,Marketplace,Bengaluru,1,9015,10,9015,901.5,8113.5,Completed,False
O00975,2026-06-02,C0075,P006,CAM010,Mobile App,Hyderabad,2,7276,0,14552,0.0,14552.0,Completed,False
O00976,2026-06-02,C0083,P005,CAM005,Social,Bengaluru,2,13261,20,26522,5304.4,21217.6,Completed,False
O00977,2026-06-04,C0035,P003,CAM002,Social,Delhi,1,16000,20,16000,3200.0,12800.0,Completed,False
O00978,2026-04-26,C0017,P002,CAM004,Marketplace,Hyderabad,4,11294,0,45176,0.0,45176.0,Completed,False
O00979,2026-04-11,C0003,P004,CAM010,Website,Chennai,1,13261,5,13261,663.05,12597.95,Completed,False
O00980,2026-04-28,C0015,P003,CAM007,Mobile App,Hyderabad,3,11522,20,34566,6913.2,27652.8,Completed,False
O00981,2026-03-15,C0007,P008,CAM003,Marketplace,Chennai,4,7276,5,29104,1455.2,27648.8,Completed,False
O00982,2026-05-02,C0087,P002,CAM003,Mobile App,Hyderabad,3,11524,20,34572,6914.4,27657.6,Completed,False
O00983,2026-05-24,C0027,P002,CAM001,Marketplace,Mumbai,4,2044,15,8176,1226.4,6949.6,Completed,False
O00984,2026-05-19,C0083,P020,CAM008,Marketplace,Chennai,2,2044,20,4088,817.6,3270.4,Completed,False
O00985,2026-04-22,C0056,P002,CAM002,Website,Mumbai,4,12255,0,49020,0.0,-49020.0,Returned,True
O00986,2026-01-11,C0054,P002,CAM003,Marketplace,Delhi,2,11522,10,23044,2304.4,20739.6,Completed,False
O00987,2026-05-12,C0046,P001,CAM004,Marketplace,Bengaluru,1,9686,10,9686,968.6,8717.4,Completed,False
O00988,2026-03-08,C0082,P003,CAM007,Website,Hyderabad,2,11294,20,22588,4517.6,18070.4,Completed,False
O00989,2026-05-15,C0005,P011,CAM007,Marketplace,Bengaluru,2,9015,5,18030,901.5,17128.5,Completed,False
O00990,2026-04-08,C0010,P017,CAM008,Marketplace,Mumbai,3,9686,5,29058,1452.9,27605.1,Completed,False
O00991,2026-06-09,C0043,P015,CAM003,Website,Chennai,2,11522,0,23044,0.0,23044.0,Completed,False
O00992,2026-03-03,C0040,P012,CAM004,Marketplace,Bengaluru,2,12877,15,25754,3863.1,-21890.9,Returned,True
O00993,2026-06-18,C0055,P002,CAM004,Mobile App,Chennai,2,9686,20,19372,3874.4,15497.6,Completed,False
O00994,2026-06-02,C0074,P016,CAM001,Mobile App,Hyderabad,2,11404,0,22808,0.0,22808.0,Completed,False
O00995,2026-03-01,C0059,P001,CAM008,Marketplace,Hyderabad,3,11522,5,34566,1728.3,32837.7,Completed,False
O00996,2026-03-29,C0026,P013,CAM006,Website,Bengaluru,2,13261,5,26522,1326.1,-25195.9,Returned,True
O00997,2026-04-07,C0033,P009,CAM005,Website,Chennai,4,11522,20,46088,9217.6,36870.4,Completed,False
O00998,2026-05-20,C0076,P018,CAM010,Mobile App,Chennai,2,7276,10,14552,1455.2,13096.8,Completed,False
O00999,2026-05-05,C0021,P007,CAM002,Social,Bengaluru,4,7276,5,29104,1455.2,27648.8,Completed,False
O01000,2026-06-04,C0051,P013,CAM010,Website,Delhi,2,11524,5,23048,1152.4,21895.6,Completed,False
O01001,2026-03-08,C0054,P009,CAM007,Social,Chennai,1,11704,10,11704,1170.4,10533.6,Completed,False
O01002,2026-04-02,C0076,P011,CAM003,Website,Delhi,1,12255,5,12255,612.75,11642.25,Completed,False
O01003,2026-03-19,C0072,P019,CAM007,Mobile App,Mumbai,4,9686,0,38744,0.0,38744.0,Completed,False
O01004,2026-06-14,C0047,P015,CAM008,Mobile App,Mumbai,4,11404,20,45616,9123.2,36492.8,Completed,False
O01005,2026-02-25,C0031,P009,CAM004,Mobile App,Delhi,1,11404,10,11404,1140.4,10263.6,Completed,False
O01006,2026-04-17,C0037,P009,CAM004,Website,Delhi,3,16000,5,48000,2400.0,-45600.0,Returned,True
O01007,2026-01-22,C0042,P015,CAM009,Social,Bengaluru,3,17174,15,51522,7728.3,-43793.7,Returned,True
O01008,2026-06-03,C0022,P007,CAM002,Mobile App,Mumbai,1,16000,15,16000,2400.0,13600.0,Completed,False
O01009,2026-03-11,C0063,P004,CAM001,Social,Chennai,2,2266,0,4532,0.0,4532.0,Completed,False
O01010,2026-03-03,C0021,P010,CAM007,Marketplace,Hyderabad,3,1100,0,3300,0.0,3300.0,Completed,False
O01011,2026-04-16,C0065,P002,CAM010,Marketplace,Mumbai,4,9686,0,38744,0.0,38744.0,Completed,False
O01012,2026-04-01,C0076,P004,CAM006,Mobile App,Mumbai,4,2266,15,9064,1359.6,7704.4,Completed,False
O01013,2026-06-03,C0097,P009,CAM002,Marketplace,Hyderabad,1,12255,15,12255,1838.25,10416.75,Completed,False
O01014,2026-04-07,C0012,P016,CAM006,Social,Delhi,1,11522,15,11522,1728.3,9793.7,Completed,False
O01015,2026-04-04,C0076,P016,CAM003,Social,Hyderabad,2,16000,15,32000,4800.0,27200.0,Completed,False
O01016,2026-01-20,C0009,P006,CAM009,Social,Delhi,1,13533,10,13533,1353.3,12179.7,Completed,False
O01017,2026-01-04,C0034,P009,CAM007,Website,Hyderabad,3,16000,10,48000,4800.0,43200.0,Completed,False
O01018,2026-03-14,C0018,P004,CAM004,Marketplace,Bengaluru,1,2266,15,2266,339.9,1926.1,Completed,False
O01019,2026-06-30,C0017,P016,CAM007,Mobile App,Mumbai,1,9686,5,9686,484.3,9201.7,Completed,False
O01020,2026-06-16,C0018,P005,CAM007,Social,Mumbai,1,13533,20,13533,2706.6,-10826.4,Returned,True
O01021,2026-04-24,C0005,P016,CAM007,Social,Bengaluru,2,16000,20,32000,6400.0,-25600.0,Returned,True
O01022,2026-04-25,C0083,P017,CAM004,Social,Delhi,4,17174,20,68696,13739.2,54956.8,Completed,False
O01023,2026-03-12,C0007,P014,CAM006,Website,Delhi,1,12877,20,12877,2575.4,10301.6,Completed,False
O01024,2026-02-02,C0040,P007,CAM001,Mobile App,Bengaluru,4,13533,5,54132,2706.6,51425.4,Completed,False
O01025,2026-01-02,C0070,P020,CAM005,Marketplace,Bengaluru,2,9015,0,18030,0.0,-18030.0,Returned,True
O01026,2026-03-03,C0100,P014,CAM004,Marketplace,Bengaluru,1,11524,10,11524,1152.4,10371.6,Completed,False
O01027,2026-02-27,C0086,P013,CAM006,Mobile App,Chennai,2,7276,15,14552,2182.8,12369.2,Completed,False
O01028,2026-02-04,C0014,P018,CAM010,Website,Chennai,3,9686,15,29058,4358.7,24699.3,Completed,False
O01029,2026-02-16,C0099,P018,CAM010,Website,Mumbai,1,17174,5,17174,858.7,-16315.3,Returned,True
O01030,2026-01-05,C0066,P002,CAM005,Marketplace,Hyderabad,1,2266,5,2266,113.3,2152.7,Completed,False
O01031,2026-04-21,C0018,P018,CAM007,Mobile App,Mumbai,4,2266,10,9064,906.4,8157.6,Completed,False
O01032,2026-06-17,C0045,P016,CAM002,Mobile App,Chennai,3,6427,20,19281,3856.2,15424.8,Completed,False
O01033,2026-05-06,C0092,P005,CAM005,Social,Chennai,2,7276,0,14552,0.0,14552.0,Completed,False
O01034,2026-03-23,C0040,P007,CAM007,Website,Mumbai,4,12255,5,49020,2451.0,46569.0,Completed,False
O01035,2026-03-18,C0019,P016,CAM007,Social,Hyderabad,4,13261,5,53044,2652.2,-50391.8,Returned,True
O01036,2026-02-25,C0088,P005,CAM010,Mobile App,Hyderabad,2,2044,20,4088,817.6,3270.4,Completed,False
O01037,2026-01-26,C0096,P010,CAM005,Social,Bengaluru,3,7276,10,21828,2182.8,19645.2,Completed,False
O01038,2026-04-19,C0098,P014,CAM010,Social,Chennai,1,11524,0,11524,0.0,11524.0,Completed,False
O01039,2026-04-13,C0096,P014,CAM010,Marketplace,Bengaluru,2,1100,5,2200,110.0,-2090.0,Returned,True
O01040,2026-01-02,C0088,P019,CAM006,Mobile App,Chennai,3,11294,0,33882,0.0,33882.0,Completed,False
O01041,2026-03-17,C0046,P003,CAM001,Website,Delhi,1,9072,10,9072,907.2,-8164.8,Returned,True
O01042,2026-02-20,C0020,P006,CAM004,Website,Chennai,4,12877,20,51508,10301.6,41206.4,Completed,False
O01043,2026-01-31,C0062,P020,CAM008,Social,Mumbai,4,12255,10,49020,4902.0,-44118.0,Returned,True
O01044,2026-05-08,C0023,P012,CAM006,Website,Mumbai,2,11404,20,22808,4561.6,18246.4,Completed,False
O01045,2026-04-06,C0048,P005,CAM010,Mobile App,Mumbai,2,13261,15,26522,3978.3,22543.7,Completed,False
O01046,2026-04-25,C0066,P006,CAM009,Mobile App,Mumbai,1,17174,20,17174,3434.8,13739.2,Completed,False
O01047,2026-05-10,C0095,P007,CAM001,Marketplace,Mumbai,3,1100,5,3300,165.0,3135.0,Completed,False
O01048,2026-06-27,C0029,P012,CAM009,Social,Delhi,1,9015,20,9015,1803.0,7212.0,Completed,False
O01049,2026-05-26,C0026,P006,CAM004,Marketplace,Bengaluru,2,6427,5,12854,642.7,12211.3,Completed,False
O01050,2026-04-23,C0074,P013,CAM009,Social,Bengaluru,3,13533,10,40599,4059.9,36539.1,Completed,False
O01051,2026-06-09,C0001,P009,CAM006,Marketplace,Chennai,3,2266,15,6798,1019.7,5778.3,Completed,False
O01052,2026-03-28,C0057,P013,CAM005,Mobile App,Delhi,3,12255,5,36765,1838.25,34926.75,Completed,False
O01053,2026-06-28,C0075,P004,CAM001,Website,Mumbai,1,2266,5,2266,113.3,2152.7,Completed,False
O01054,2026-05-18,C0056,P013,CAM002,Website,Mumbai,4,11294,0,45176,0.0,45176.0,Completed,False
O01055,2026-04-28,C0039,P019,CAM006,Mobile App,Delhi,3,12877,0,38631,0.0,38631.0,Completed,False
O01056,2026-06-13,C0083,P003,CAM006,Website,Mumbai,4,17174,10,68696,6869.6,61826.4,Completed,False
O01057,2026-04-04,C0038,P007,CAM006,Mobile App,Delhi,2,11522,20,23044,4608.8,18435.2,Completed,False
O01058,2026-05-11,C0072,P014,CAM002,Mobile App,Bengaluru,4,16000,5,64000,3200.0,60800.0,Completed,False
O01059,2026-02-21,C0047,P013,CAM006,Mobile App,Bengaluru,2,13533,10,27066,2706.6,24359.4,Completed,False
O01060,2026-06-24,C0003,P014,CAM001,Social,Chennai,4,13533,20,54132,10826.4,43305.6,Completed,False
O01061,2026-04-23,C0054,P012,CAM002,Social,Mumbai,1,15417,15,15417,2312.55,-13104.45,Returned,True
O01062,2026-05-22,C0005,P014,CAM005,Marketplace,Delhi,1,6427,0,6427,0.0,6427.0,Completed,False
O01063,2026-03-25,C0094,P013,CAM007,Website,Chennai,3,11404,10,34212,3421.2,30790.8,Completed,False
O01064,2026-06-06,C0061,P002,CAM007,Mobile App,Mumbai,3,11294,0,33882,0.0,33882.0,Completed,False
O01065,2026-01-14,C0038,P016,CAM010,Marketplace,Bengaluru,3,11524,5,34572,1728.6,32843.4,Completed,False
O01066,2026-01-21,C0049,P009,CAM009,Marketplace,Bengaluru,2,13261,5,26522,1326.1,25195.9,Completed,False
O01067,2026-04-02,C0062,P002,CAM004,Mobile App,Delhi,4,2044,15,8176,1226.4,6949.6,Completed,False
O01068,2026-05-13,C0027,P009,CAM008,Mobile App,Mumbai,2,13533,0,27066,0.0,27066.0,Completed,False
O01069,2026-05-27,C0029,P009,CAM001,Mobile App,Chennai,3,6427,5,19281,964.05,18316.95,Completed,False
O01070,2026-03-21,C0042,P002,CAM009,Marketplace,Hyderabad,4,6427,5,25708,1285.4,24422.6,Completed,False
O01071,2026-04-28,C0026,P020,CAM004,Website,Hyderabad,3,11522,5,34566,1728.3,32837.7,Completed,False
O01072,2026-04-11,C0076,P005,CAM008,Marketplace,Mumbai,3,11522,15,34566,5184.9,29381.1,Completed,False
O01073,2026-06-24,C0011,P007,CAM010,Website,Bengaluru,4,2044,5,8176,408.8,7767.2,Completed,False
O01074,2026-04-29,C0083,P009,CAM008,Marketplace,Delhi,4,1100,5,4400,220.0,4180.0,Completed,False
O01075,2026-03-17,C0035,P017,CAM010,Social,Delhi,2,12877,10,25754,2575.4,23178.6,Completed,False
O01076,2026-06-25,C0057,P015,CAM001,Marketplace,Mumbai,2,6427,15,12854,1928.1,10925.9,Completed,False
O01077,2026-01-20,C0016,P016,CAM002,Mobile App,Chennai,1,11704,0,11704,0.0,11704.0,Completed,False
O01078,2026-06-28,C0039,P005,CAM007,Social,Bengaluru,3,11404,20,34212,6842.4,27369.6,Completed,False
O01079,2026-01-28,C0076,P017,CAM006,Marketplace,Delhi,4,11524,20,46096,9219.2,36876.8,Completed,False
O01080,2026-02-22,C0028,P017,CAM002,Mobile App,Delhi,2,11522,15,23044,3456.6,19587.4,Completed,False
O01081,2026-05-29,C0014,P010,CAM008,Website,Mumbai,2,1100,10,2200,220.0,1980.0,Completed,False
O01082,2026-05-13,C0053,P011,CAM001,Website,Chennai,1,16000,15,16000,2400.0,13600.0,Completed,False
O01083,2026-06-25,C0017,P001,CAM010,Website,Mumbai,2,6427,10,12854,1285.4,11568.6,Completed,False
O01084,2026-05-16,C0032,P016,CAM002,Website,Bengaluru,1,7276,5,7276,363.8,6912.2,Completed,False
O01085,2026-04-26,C0046,P020,CAM005,Marketplace,Bengaluru,4,17174,5,68696,3434.8,65261.2,Completed,False
O01086,2026-03-04,C0057,P010,CAM009,Marketplace,Hyderabad,3,13533,0,40599,0.0,40599.0,Completed,False
O01087,2026-01-01,C0064,P011,CAM006,Social,Chennai,1,11294,20,11294,2258.8,9035.2,Completed,False
O01088,2026-01-23,C0068,P010,CAM008,Marketplace,Bengaluru,1,2044,5,2044,102.2,-1941.8,Returned,True
O01089,2026-02-23,C0085,P002,CAM008,Social,Bengaluru,4,11704,5,46816,2340.8,44475.2,Completed,False
O01090,2026-01-08,C0007,P013,CAM010,Marketplace,Mumbai,4,17174,20,68696,13739.2,54956.8,Completed,False
O01091,2026-04-02,C0037,P015,CAM005,Mobile App,Hyderabad,4,15417,10,61668,6166.8,55501.2,Completed,False
O01092,2026-05-21,C0001,P019,CAM010,Marketplace,Mumbai,1,15417,15,15417,2312.55,13104.45,Completed,False
O01093,2026-06-24,C0001,P019,CAM006,Mobile App,Hyderabad,1,15417,5,15417,770.85,14646.15,Completed,False
O01094,2026-03-30,C0022,P010,CAM009,Mobile App,Chennai,1,16000,5,16000,800.0,15200.0,Completed,False
O01095,2026-06-08,C0060,P020,CAM008,Mobile App,Delhi,4,11294,15,45176,6776.4,38399.6,Completed,False
O01096,2026-06-28,C0090,P011,CAM002,Marketplace,Delhi,4,12877,10,51508,5150.8,46357.2,Completed,False
O01097,2026-06-05,C0078,P013,CAM007,Mobile App,Bengaluru,4,13261,0,53044,0.0,53044.0,Completed,False
O01098,2026-03-26,C0065,P013,CAM009,Marketplace,Bengaluru,1,11294,20,11294,2258.8,9035.2,Completed,False
O01099,2026-02-28,C0078,P020,CAM002,Social,Hyderabad,1,9686,10,9686,968.6,8717.4,Completed,False
O01100,2026-06-27,C0018,P015,CAM009,Mobile App,Hyderabad,4,2044,15,8176,1226.4,6949.6,Completed,False
O01101,2026-02-13,C0084,P003,CAM002,Mobile App,Bengaluru,4,11704,5,46816,2340.8,44475.2,Completed,False
O01102,2026-03-16,C0090,P002,CAM009,Mobile App,Delhi,3,13261,10,39783,3978.3,35804.7,Completed,False
O01103,2026-01-14,C0010,P009,CAM008,Social,Hyderabad,1,15417,15,15417,2312.55,13104.45,Completed,False
O01104,2026-05-24,C0047,P011,CAM002,Website,Hyderabad,1,11522,20,11522,2304.4,9217.6,Completed,False
O01105,2026-04-28,C0084,P014,CAM008,Social,Mumbai,1,12255,5,12255,612.75,11642.25,Completed,False
O01106,2026-01-16,C0048,P010,CAM002,Mobile App,Hyderabad,3,1100,15,3300,495.0,2805.0,Completed,False
O01107,2026-02-10,C0085,P011,CAM006,Social,Delhi,4,9072,20,36288,7257.6,-29030.4,Returned,True
O01108,2026-04-11,C0094,P019,CAM010,Social,Hyderabad,3,2266,15,6798,1019.7,5778.3,Completed,False
O01109,2026-04-08,C0048,P007,CAM003,Social,Bengaluru,2,2266,0,4532,0.0,4532.0,Completed,False
O01110,2026-05-26,C0006,P010,CAM002,Social,Delhi,4,15417,0,61668,0.0,61668.0,Completed,False
O01111,2026-02-18,C0035,P012,CAM005,Website,Bengaluru,1,12877,5,12877,643.85,12233.15,Completed,False
O01112,2026-06-17,C0022,P010,CAM004,Marketplace,Mumbai,4,6427,0,25708,0.0,-25708.0,Returned,True
O01113,2026-03-22,C0048,P020,CAM001,Website,Bengaluru,4,15417,15,61668,9250.2,52417.8,Completed,False
O01114,2026-05-29,C0059,P020,CAM005,Mobile App,Chennai,3,13533,20,40599,8119.8,32479.2,Completed,False
O01115,2026-02-13,C0047,P011,CAM003,Website,Hyderabad,4,15417,10,61668,6166.8,55501.2,Completed,False
O01116,2026-01-07,C0020,P010,CAM002,Marketplace,Delhi,3,11522,10,34566,3456.6,31109.4,Completed,False
O01117,2026-01-10,C0031,P012,CAM003,Marketplace,Mumbai,2,15417,15,30834,4625.1,26208.9,Completed,False
O01118,2026-03-09,C0068,P004,CAM001,Marketplace,Chennai,2,17174,10,34348,3434.8,30913.2,Completed,False
O01119,2026-06-22,C0003,P009,CAM010,Website,Mumbai,4,13261,10,53044,5304.4,47739.6,Completed,False
O01120,2026-01-09,C0022,P005,CAM010,Mobile App,Delhi,3,9015,10,27045,2704.5,24340.5,Completed,False
O01121,2026-03-08,C0090,P003,CAM004,Marketplace,Mumbai,1,13261,5,13261,663.05,12597.95,Completed,False
O01122,2026-01-20,C0010,P002,CAM009,Social,Bengaluru,4,16000,0,64000,0.0,64000.0,Completed,False
O01123,2026-06-18,C0042,P012,CAM005,Social,Chennai,1,16000,10,16000,1600.0,14400.0,Completed,False
O01124,2026-05-03,C0021,P001,CAM010,Website,Hyderabad,3,2266,20,6798,1359.6,5438.4,Completed,False
O01125,2026-05-19,C0011,P013,CAM002,Mobile App,Chennai,1,7276,0,7276,0.0,7276.0,Completed,False
O01126,2026-05-10,C0043,P009,CAM003,Website,Mumbai,3,9072,5,27216,1360.8,25855.2,Completed,False
O01127,2026-04-29,C0053,P008,CAM008,Social,Bengaluru,2,2044,5,4088,204.4,3883.6,Completed,False
O01128,2026-05-21,C0018,P016,CAM003,Website,Hyderabad,2,9686,20,19372,3874.4,15497.6,Completed,False
O01129,2026-01-02,C0008,P011,CAM009,Social,Delhi,3,11294,10,33882,3388.2,30493.8,Completed,False
O01130,2026-06-06,C0014,P015,CAM005,Website,Bengaluru,4,2266,10,9064,906.4,8157.6,Completed,False
O01131,2026-05-14,C0066,P015,CAM005,Website,Bengaluru,2,1100,15,2200,330.0,1870.0,Completed,False
O01132,2026-05-14,C0087,P001,CAM005,Social,Bengaluru,4,15417,5,61668,3083.4,58584.6,Completed,False
O01133,2026-03-13,C0019,P005,CAM008,Mobile App,Mumbai,2,17174,15,34348,5152.2,-29195.8,Returned,True
O01134,2026-05-25,C0033,P012,CAM001,Mobile App,Hyderabad,1,7276,0,7276,0.0,7276.0,Completed,False
O01135,2026-03-11,C0035,P020,CAM008,Marketplace,Bengaluru,1,11404,0,11404,0.0,11404.0,Completed,False
O01136,2026-01-09,C0037,P004,CAM008,Mobile App,Hyderabad,1,6427,20,6427,1285.4,5141.6,Completed,False
O01137,2026-06-14,C0025,P003,CAM009,Marketplace,Bengaluru,3,11704,15,35112,5266.8,29845.2,Completed,False
O01138,2026-02-12,C0006,P019,CAM010,Mobile App,Delhi,3,11704,0,35112,0.0,35112.0,Completed,False
O01139,2026-01-19,C0053,P020,CAM008,Mobile App,Mumbai,2,15417,10,30834,3083.4,27750.6,Completed,False
O01140,2026-04-23,C0036,P004,CAM006,Mobile App,Hyderabad,2,16000,0,32000,0.0,32000.0,Completed,False
O01141,2026-02-12,C0035,P009,CAM005,Website,Chennai,4,17174,15,68696,10304.4,58391.6,Completed,False
O01142,2026-06-05,C0027,P013,CAM004,Mobile App,Mumbai,3,9015,15,27045,4056.75,22988.25,Completed,False
O01143,2026-03-22,C0093,P004,CAM009,Marketplace,Mumbai,1,9686,5,9686,484.3,9201.7,Completed,False
O01144,2026-01-01,C0062,P007,CAM004,Website,Hyderabad,1,12877,5,12877,643.85,12233.15,Completed,False
O01145,2026-06-22,C0042,P008,CAM006,Website,Chennai,2,2044,5,4088,204.4,3883.6,Completed,False
O01146,2026-04-04,C0021,P013,CAM001,Marketplace,Mumbai,2,2266,5,4532,226.6,4305.4,Completed,False
O01147,2026-02-17,C0081,P007,CAM004,Mobile App,Delhi,4,11404,5,45616,2280.8,-43335.2,Returned,True
O01148,2026-05-03,C0089,P009,CAM003,Website,Chennai,3,7276,5,21828,1091.4,20736.6,Completed,False
O01149,2026-04-07,C0004,P006,CAM005,Marketplace,Delhi,4,6427,10,25708,2570.8,23137.2,Completed,False
O01150,2026-01-06,C0093,P016,CAM006,Social,Chennai,3,17174,20,51522,10304.4,41217.6,Completed,False
O01151,2026-05-18,C0070,P004,CAM008,Website,Bengaluru,2,17174,15,34348,5152.2,29195.8,Completed,False
O01152,2026-03-14,C0010,P005,CAM005,Website,Bengaluru,3,1100,5,3300,165.0,3135.0,Completed,False
O01153,2026-05-07,C0076,P005,CAM002,Mobile App,Bengaluru,3,12877,20,38631,7726.2,30904.8,Completed,False
O01154,2026-06-12,C0011,P019,CAM006,Marketplace,Chennai,3,13533,5,40599,2029.95,38569.05,Completed,False
O01155,2026-04-21,C0006,P019,CAM001,Website,Chennai,1,12255,20,12255,2451.0,9804.0,Completed,False
O01156,2026-05-02,C0012,P011,CAM009,Social,Delhi,3,2266,5,6798,339.9,6458.1,Completed,False
O01157,2026-02-16,C0046,P004,CAM008,Mobile App,Hyderabad,2,9072,10,18144,1814.4,16329.6,Completed,False
O01158,2026-02-13,C0062,P016,CAM003,Website,Bengaluru,4,6427,5,25708,1285.4,24422.6,Completed,False
O01159,2026-03-17,C0041,P010,CAM003,Social,Hyderabad,4,2266,15,9064,1359.6,7704.4,Completed,False
O01160,2026-06-04,C0013,P017,CAM001,Website,Hyderabad,3,2266,5,6798,339.9,6458.1,Completed,False
O01161,2026-04-05,C0020,P008,CAM004,Website,Delhi,4,1100,20,4400,880.0,3520.0,Completed,False
O01162,2026-03-04,C0086,P020,CAM001,Social,Chennai,3,12877,0,38631,0.0,38631.0,Completed,False
O01163,2026-05-22,C0097,P017,CAM010,Marketplace,Bengaluru,1,12877,10,12877,1287.7,11589.3,Completed,False
O01164,2026-06-04,C0076,P005,CAM002,Mobile App,Bengaluru,3,2266,0,6798,0.0,6798.0,Completed,False
O01165,2026-06-13,C0011,P015,CAM007,Marketplace,Bengaluru,4,9686,20,38744,7748.8,30995.2,Completed,False
O01166,2026-02-24,C0082,P006,CAM006,Marketplace,Delhi,1,9686,10,9686,968.6,8717.4,Completed,False
O01167,2026-05-09,C0070,P007,CAM003,Marketplace,Chennai,1,12255,15,12255,1838.25,10416.75,Completed,False
O01168,2026-04-17,C0053,P006,CAM009,Website,Bengaluru,2,17174,20,34348,6869.6,-27478.4,Returned,True
O01169,2026-03-23,C0015,P014,CAM002,Marketplace,Bengaluru,4,11524,10,46096,4609.6,-41486.4,Returned,True
O01170,2026-03-13,C0100,P006,CAM009,Mobile App,Bengaluru,3,11522,0,34566,0.0,34566.0,Completed,False
O01171,2026-01-21,C0045,P013,CAM008,Social,Delhi,4,17174,5,68696,3434.8,65261.2,Completed,False
O01172,2026-02-19,C0005,P012,CAM007,Marketplace,Delhi,4,11294,5,45176,2258.8,-42917.2,Returned,True
O01173,2026-04-10,C0021,P016,CAM009,Website,Delhi,3,12255,20,36765,7353.0,29412.0,Completed,False
O01174,2026-06-10,C0041,P020,CAM005,Social,Bengaluru,3,11704,20,35112,7022.4,28089.6,Completed,False
